"","Variable.code","Unit","Country.code","Country","Dataset_type","Classification","Classification.code","Definition","Sector.code","Description","Year","Value"
"134","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1996,"-"
"135","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1997,"-"
"136","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1998,"-"
"137","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1999,"-"
"138","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2000,"-"
"139","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2001,"-"
"140","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2002,"-"
"141","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2003,"-"
"142","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2004,"-"
"143","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2005,"-"
"144","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2006,"-"
"145","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2007,"-"
"146","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2008,"19,5206826728377"
"147","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2009,"11,0079245166662"
"148","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2010,"21,0888314187767"
"149","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2011,"39,6022386794053"
"150","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2012,"43,6687915515293"
"151","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2013,"26,6308456058516"
"152","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2014,"20,5870468640113"
"153","GVA","Millions of current euros","FI","Finland","Nowcasted Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2015,"-"
"154","GVA","Millions of current euros","FI","Finland","Nowcasted Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2016,"-"
"155","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1995,"-"
"156","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1996,"-"
"157","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1997,"-"
"158","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1998,"-"
"159","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1999,"-"
"160","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2000,"-"
"161","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2001,"-"
"162","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2002,"-"
"163","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2003,"-"
"164","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2004,"-"
"165","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2005,"-"
"166","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2006,"-"
"167","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2007,"-"
"168","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2008,"203,485447895607"
"169","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2009,"256,174709382998"
"170","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2010,"224,230227942503"
"171","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2011,"238,182429758607"
"172","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2012,"323,103804847585"
"173","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2013,"345,083870003992"
"174","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2014,"430,824435777764"
"175","GVA","Millions of current euros","FI","Finland","Nowcasted Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2015,"-"
"176","GVA","Millions of current euros","FI","Finland","Nowcasted Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2016,"-"
"177","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1995,"-"
"178","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1996,"-"
"179","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1997,"-"
"180","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1998,"-"
"181","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1999,"-"
"182","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2000,"-"
"183","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2001,"-"
"184","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2002,"-"
"185","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2003,"-"
"186","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2004,"-"
"187","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2005,"-"
"188","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2006,"-"
"189","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2007,"-"
"190","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2008,"20,7938741804311"
"191","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2009,"24,4739292652092"
"192","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2010,"24,4243098574608"
"193","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2011,"31,2948725196446"
"194","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2012,"28,8783433129058"
"195","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2013,"36,2222263547814"
"196","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2014,"45,2221085608337"
"197","GVA","Millions of current euros","FI","Finland","Nowcasted Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2015,"-"
"198","GVA","Millions of current euros","FI","Finland","Nowcasted Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2016,"-"
"199","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",1995,"-"
"200","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",1996,"-"
"201","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",1997,"-"
"202","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",1998,"-"
"203","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",1999,"-"
"204","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2000,"-"
"205","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2001,"-"
"206","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2002,"-"
"207","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2003,"-"
"208","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2004,"-"
"209","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2005,"-"
"210","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2006,"-"
"211","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2007,"-"
"212","GVA","Millions of current euros","FI","Finland","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2008,"87,7177419354839"
